date,repository,category,commits,lines_added,lines_deleted
2026-05-19,dore-API,api,1,4528,1258
2026-05-19,dore-app,app,0,0,0
2026-05-19,app-design,app,0,0,0
2026-05-19,app-Deployment,infraestructure,0,0,0
2026-05-19,development-stats-private,other,0,0,0
