date,repository,category,commits,lines_added,lines_deleted
2026-04-08,dore-API,api,0,0,0
2026-04-08,dore-app,app,0,0,0
2026-04-08,app-design,app,0,0,0
2026-04-08,app-Deployment,infraestructure,1,50,28
2026-04-08,development-stats-private,other,0,0,0
