date,repository,category,commits,lines_added,lines_deleted
2026-04-05,dore-API,api,0,0,0
2026-04-05,dore-app,app,0,0,0
2026-04-05,app-design,app,0,0,0
2026-04-05,app-Deployment,infraestructure,1,8,1
2026-04-05,development-stats-private,other,0,0,0
