date,repository,category,commits,lines_added,lines_deleted
2026-03-06,dore-API,api,3,7477,850
2026-03-06,dore-app,app,4,3434,1418
2026-03-06,app-design,app,0,0,0
2026-03-06,app-Deployment,infraestructure,0,0,0
2026-03-06,development-stats-private,other,0,0,0
