date,repository,category,commits,lines_added,lines_deleted
2026-03-04,dore-API,api,0,0,0
2026-03-04,dore-app,app,5,1284,89
2026-03-04,app-design,app,0,0,0
2026-03-04,app-Deployment,infraestructure,0,0,0
2026-03-04,development-stats-private,other,0,0,0
