date,repository,category,commits,lines_added,lines_deleted
2026-03-05,dore-API,api,2,88,13
2026-03-05,dore-app,app,4,856,19
2026-03-05,app-design,app,0,0,0
2026-03-05,app-Deployment,infraestructure,0,0,0
2026-03-05,development-stats-private,other,0,0,0
