date,repository,category,commits,lines_added,lines_deleted
2026-03-17,dore-API,api,12,1473,92
2026-03-17,dore-app,app,0,0,0
2026-03-17,app-design,app,0,0,0
2026-03-17,app-Deployment,infraestructure,6,364,203
2026-03-17,development-stats-private,other,0,0,0
