date,repository,category,commits,lines_added,lines_deleted
2026-03-31,dore-API,api,4,1963,119
2026-03-31,dore-app,app,0,0,0
2026-03-31,app-design,app,0,0,0
2026-03-31,app-Deployment,infraestructure,0,0,0
2026-03-31,development-stats-private,other,0,0,0
