date,repository,category,commits,lines_added,lines_deleted
2026-03-10,dore-API,api,3,1518,207
2026-03-10,dore-app,app,0,0,0
2026-03-10,app-design,app,0,0,0
2026-03-10,app-Deployment,infraestructure,9,642,779
2026-03-10,development-stats-private,other,0,0,0
