date,repository,category,commits,lines_added,lines_deleted
2026-03-29,dore-API,api,4,634,193
2026-03-29,dore-app,app,1,49,10
2026-03-29,app-design,app,0,0,0
2026-03-29,app-Deployment,infraestructure,0,0,0
2026-03-29,development-stats-private,other,0,0,0
