date,repository,category,commits,lines_added,lines_deleted
2026-03-15,dore-API,api,24,7861,1131
2026-03-15,dore-app,app,7,414,79
2026-03-15,app-design,app,0,0,0
2026-03-15,app-Deployment,infraestructure,5,695,56
2026-03-15,development-stats-private,other,0,0,0
