date,repository,category,commits,lines_added,lines_deleted
2026-07-23,dore-API,api,2,44,8
2026-07-23,dore-app,app,2,352,120
2026-07-23,app-design,app,0,0,0
2026-07-23,app-Deployment,infraestructure,0,0,0
2026-07-23,development-stats-private,other,0,0,0
