date,repository,category,commits,lines_added,lines_deleted
2025-11-23,dore-API,api,0,0,0
2025-11-23,dore-app,app,0,0,0
2025-11-23,app-design,app,0,0,0
2025-11-23,app-Deployment,infraestructure,4,564,167
2025-11-23,development-stats-private,other,1,8,1
