date,repository,category,commits,lines_added,lines_deleted
2025-11-28,dore-API,api,0,0,0
2025-11-28,dore-app,app,0,0,0
2025-11-28,app-design,app,0,0,0
2025-11-28,app-Deployment,infraestructure,4,1277,487
2025-11-28,development-stats-private,other,0,0,0
