date,repository,category,commits,lines_added,lines_deleted
2025-11-30,dore-API,api,0,0,0
2025-11-30,dore-app,app,0,0,0
2025-11-30,app-design,app,0,0,0
2025-11-30,app-Deployment,infraestructure,5,246,398
2025-11-30,development-stats-private,other,0,0,0
