date,repository,category,commits,lines_added,lines_deleted
2025-11-18,dore-API,api,0,0,0
2025-11-18,dore-app,app,3,326,139
2025-11-18,app-design,app,0,0,0
2025-11-18,development-stats-private,other,0,0,0
