date,repository,category,commits,lines_added,lines_deleted
2025-11-12,dore-API,api,0,0,0
2025-11-12,dore-app,app,2,558,15
2025-11-12,app-design,app,0,0,0
2025-11-12,development-stats-private,other,0,0,0
