date,repository,category,commits,lines_added,lines_deleted
2025-11-14,dore-API,api,1,582,59
2025-11-14,dore-app,app,1,17,2
2025-11-14,app-design,app,0,0,0
2025-11-14,development-stats-private,other,0,0,0
