date,repository,category,commits,lines_added,lines_deleted
2025-12-01,dore-API,api,2,67,73
2025-12-01,dore-app,app,0,0,0
2025-12-01,app-design,app,0,0,0
2025-12-01,app-Deployment,infraestructure,8,761,415
2025-12-01,development-stats-private,other,0,0,0
