date,repository,category,commits,lines_added,lines_deleted
2025-12-17,dore-API,api,0,0,0
2025-12-17,dore-app,app,0,0,0
2025-12-17,app-design,app,0,0,0
2025-12-17,app-Deployment,infraestructure,0,0,0
2025-12-17,development-stats-private,other,0,0,0
