date,repository,category,commits,lines_added,lines_deleted
2026-02-10,dore-API,api,0,0,0
2026-02-10,dore-app,app,0,0,0
2026-02-10,app-design,app,0,0,0
2026-02-10,app-Deployment,infraestructure,0,0,0
2026-02-10,development-stats-private,other,0,0,0
