date,repository,category,commits,lines_added,lines_deleted
2026-08-03,dore-API,api,0,0,0
2026-08-03,dore-app,app,12,1093,1124
2026-08-03,app-design,app,0,0,0
2026-08-03,app-Deployment,infraestructure,0,0,0
2026-08-03,development-stats-private,other,0,0,0
