date,repository,category,commits,lines_added,lines_deleted
2026-08-04,dore-API,api,0,0,0
2026-08-04,dore-app,app,1,0,0
2026-08-04,app-design,app,0,0,0
2026-08-04,app-Deployment,infraestructure,0,0,0
2026-08-04,development-stats-private,other,1,32,4
